# Gene Family	E0000355_Abundance-RPKs	E0000361_Abundance-RPKs	E0000362_Abundance-RPKs	E0000369_Abundance-RPKs	E0000376_Abundance-RPKs	E0000378_Abundance-RPKs	E0000382_Abundance-RPKs	E0000393_Abundance-RPKs	E0000404_Abundance-RPKs	E0000410_Abundance-RPKs	E0000416_Abundance-RPKs	E0000418_Abundance-RPKs	E0000419_Abundance-RPKs	E0000420_Abundance-RPKs	E0000426_Abundance-RPKs	E0000428_Abundance-RPKs	E0000432_Abundance-RPKs	E0000433_Abundance-RPKs	E0000435_Abundance-RPKs	E0000442_Abundance-RPKs	E0000466_Abundance-RPKs	E0000467_Abundance-RPKs	E0000471_Abundance-RPKs	E0000478_Abundance-RPKs	E0000480_Abundance-RPKs	E0000482_Abundance-RPKs	E0000488_Abundance-RPKs	E0000490_Abundance-RPKs	E0000495_Abundance-RPKs	E0000498_Abundance-RPKs	E0000501_Abundance-RPKs	E0000502_Abundance-RPKs	E0000516_Abundance-RPKs	E0000520_Abundance-RPKs	E0000521_Abundance-RPKs	E0000522_Abundance-RPKs	E0000527_Abundance-RPKs	E0000531_Abundance-RPKs	E0000537_Abundance-RPKs	E0000539_Abundance-RPKs	E0000540_Abundance-RPKs	E0001336_Abundance-RPKs	E0001340_Abundance-RPKs	E0001346_Abundance-RPKs	PV101516_Abundance-RPKs	PV101570_Abundance-RPKs	PV101581_Abundance-RPKs	PV101643_Abundance-RPKs	PV101656_Abundance-RPKs	PV101894_Abundance-RPKs	PV101895_Abundance-RPKs	PV101929_Abundance-RPKs	PV101945_Abundance-RPKs	PV101948_Abundance-RPKs	PV101962_Abundance-RPKs	PV102349_Abundance-RPKs	PV102418_Abundance-RPKs	PV102462_Abundance-RPKs	PV102474_Abundance-RPKs	PV102574_Abundance-RPKs	PV102580_Abundance-RPKs	PV19497_Abundance-RPKs	PV19551_Abundance-RPKs	PV19565_Abundance-RPKs	PV19588_Abundance-RPKs	PV19658_Abundance-RPKs	PV19708_Abundance-RPKs	PV19755_Abundance-RPKs	PV19834_Abundance-RPKs	PV19855_Abundance-RPKs	PV19856_Abundance-RPKs	PV19882_Abundance-RPKs	PV19936_Abundance-RPKs	PV19942_Abundance-RPKs	PV19991_Abundance-RPKs	PV20005_Abundance-RPKs	PV20541_Abundance-RPKs	PV20544_Abundance-RPKs	PV20615_Abundance-RPKs	PV21638_Abundance-RPKs	PV21671_Abundance-RPKs	PV21690_Abundance-RPKs	PV21772_Abundance-RPKs	PV21813_Abundance-RPKs	PV21876_Abundance-RPKs	PV23791_Abundance-RPKs	PV23961_Abundance-RPKs	PV24015_Abundance-RPKs	PV49580_Abundance-RPKs
UNMAPPED	34787278.0	31658668.0	24409360.0	32968312.0	29490159.0	36082198.0	37784027.0	20790803.0	20619568.0	21007312.0	37957332.0	31923032.0	25011367.0	29650137.0	28907506.0	32427444.0	23041977.0	29008445.0	36959022.0	27976974.0	29946913.0	35494393.0	26172823.0	32459615.0	26227774.0	31257460.0	21489243.0	22395985.0	28914399.0	36863922.0	22851248.0	33329335.0	19391236.0	27586243.0	25153489.0	21493175.0	39154650.0	33936202.0	31204597.0	17203372.0	13835227.0	29290864.0	32219069.0	35525304.0	27658953.0	39162878.0	22043281.0	35761068.0	27904861.0	31949497.0	33650798.0	24504037.0	23892928.0	30341714.0	39191958.0	43821837.0	24910526.0	33533122.0	24849089.0	35986664.0	21248934.0	26203488.0	28382260.0	37960369.0	28797583.0	18875349.0	32148385.0	30608206.0	36422609.0	17039952.0	18388213.0	35780089.0	28178576.0	27929579.0	38249352.0	24266728.0	35765559.0	20348744.0	21494384.0	27391424.0	38615603.0	20496277.0	34024453.0	21577083.0	31647718.0	30107697.0	39173306.0	23535094.0	28128706.0
UNGROUPED	27206820.766	30363329.089	37477144.875	28888987.724	33454628.388	38327690.773	21289380.907	38024532.718	48689771.612	35801645.863	23227495.002	28673743.161	31256313.71	28884576.811	39778999.454	29294425.862	36924857.061	35265389.571	25240952.189	33673596.303	26549425.386	25359461.663	33381862.443	30199682.295	33688492.052	33808304.394	37231401.761	42117839.228	32279945.863	19189133.215	42050584.572	30691149.357	44306162.457	40263442.317	35050054.349	40897448.355	19788935.116	27949976.302	32125001.121	47461674.839	43296298.266	26530721.428	29575805.527	21428281.547	29488968.894	27830221.931	42139484.781	19464191.821	39399176.422	28346403.014	21976799.588	35716004.8	37490281.883	27004838.966	25103760.039	20573009.287	37666668.492	26142963.768	30104305.012	21640495.756	35477283.82	31802792.976	29959160.528	16874968.192	30603282.341	38213613.509	23692950.884	29459068.969	21619635.454	42307031.82	40371913.058	27292160.611	27415702.624	38677177.872	22163934.665	38007237.876	22149830.397	36915165.445	38652535.992	36003264.642	20285908.62	37207035.05	35278133.857	37230444.667	36686744.202	35297359.484	22172485.222	38851145.679	40636089.844
K00001	1001.763	220.08	9.766	183.372	141.723	182.373	748.781	74.015	0	437.447	332.779	558.033	0	0	61.152	149.289	0	22.272	135.848	1057.213	187.097	342.449	28.184	514.022	6.836	159.518	451.619	10.587	444.257	284.438	0	569.618	0	224.953	204.499	9.636	74.051	56.23	11.65	35.542	0	123.126	532.464	432.216	9.709	4.813	0	96.331	99.566	221.885	256.744	0	0	67.881	0	174.778	0	102.924	65.148	149.467	0.962	0	33.01	31.068	25.237	0	52.552	37.556	395.23	34.951	42.416	1.942	906.554	148.459	330.089	280.485	1.942	6.831	39.063	205.399	377.212	0	399.766	101.604	211.058	31.068	4.941	619.268	33.568
K00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.085	0	0	0	0	0	0	0	0	0	26.03	0	0	146.329	0	0	6.508	0	122.411	0	0	0	50.976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.229	0	0	0	0
K00003	5019.447	3328.154	979.391	3846.854	2184.677	4695.744	3384.377	509.56	173.657	2371.067	3884.548	3484.802	2935.36	4039.534	1729.219	684.14	105.136	882.113	2364.498	3502.555	3395.493	2447.232	2451.95	1902.672	2699.988	1018.243	3222.231	257.183	2824.293	1428.718	256.089	4489.657	389.369	1493.526	1841.162	3211.339	1382.35	4868.352	749.051	95.617	7.03	2485.273	3691.752	3009.639	741.012	1122.541	716.939	428.633	1744.962	652.06	3274.016	609.479	684.718	1243.527	72.776	1562.778	476.016	950.341	1894.281	1371.065	828.46	140.784	1769.272	1047.489	1465.668	735.664	1023.639	1584.762	1386.511	427.207	935.619	1201.086	4203.004	1493.942	1712.772	2749.726	513.034	1418.331	1310.57	617.888	2690.206	31.309	2024.791	754.825	957.529	2154.156	2000.422	1773.796	1359.502
K00004	0	0	3.189	0	4.269	0	5.336	0	0	0	0	0	0	0	0	0	0	0	0	2.035	0	0	0	0	0	0	0	0	0	0	2.134	0	0	0	0	0	0	0	0	0	4.269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.134	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K00005	554.64	223.482	2003.411	819.303	512.12	945.272	335.347	181.986	179.55	468.097	429.679	465.004	625.451	1264.597	477.443	316.045	67.326	3343.05	1111.052	119.326	1935.204	238.747	1046.377	881.659	629.607	623.616	3652.946	96.075	996.012	365.591	215.287	70.935	242.403	1436.963	904.421	126.31	123.563	766.799	1263.914	103.87	1270.332	275.801	699.764	53.56	900.177	154.518	106.887	127.012	1486.38	156.032	321.148	2163.363	21.66	541.725	348.125	834.479	1269.276	594.337	1020.253	645.32	1591.044	1584.452	151.656	71.028	612.593	101.3	550.284	225.671	483.305	127.081	1139.756	1122.219	381.854	434.493	151.614	849.448	215.292	1579.09	234.402	2195.838	207.448	12.66	242.464	1406.004	885.85	576.638	506.756	450.066	1384.197
K00008	1692.174	1204.936	1177.703	1977.401	1489.276	2285.407	824.673	595.32	472.514	1755.412	2020.012	2071.726	3716.216	2823.01	1860.294	494.773	1261.985	922.889	1203.411	1438.977	1664.332	1742.122	1928.973	386.204	1073.073	618.757	1239.423	883.139	1819.855	324.903	1168.513	2660.073	1468.501	455.142	1978.162	2409.051	983.07	3342.601	338.701	303.7	1493.809	2009.282	2770.009	1566.847	1176.963	733.922	2067.817	294.799	2090.365	240.134	1975.552	1371.348	543.74	923.625	196.964	856.47	1113.743	847.603	2522.8	769.027	342.236	178.859	1072.812	701.468	1067.624	1017.379	835.478	1843.336	535.583	1503.82	1814.405	349.077	1255.032	1079.535	1036.254	2941.043	646.12	2341.143	1230.542	472.345	1212.508	310.453	1662.895	721.228	858.414	2378.554	1080.473	1106.687	1080.566
K00009	589.563	671.772	1207.361	318.082	485.952	463.117	238.47	321.965	328.313	121.822	282.207	276.376	1330.781	482.106	362.393	253.018	52.893	2958.216	498.037	104.86	632.226	172.206	410.693	186.344	196.982	691.497	2720.997	395.444	829.019	42.0	353.288	248.539	323.142	1754.413	199.637	229.476	203.309	245.601	706.359	174.384	400.505	213.023	483.12	138.814	779.504	470.031	314.816	79.854	493.83	163.325	1251.289	1494.061	0	260.928	396.114	469.447	816.421	432.786	1829.211	530.353	1177.934	1068.551	51.816	150.167	402.021	147.642	370.07	284.722	510.322	301.761	1499.624	945.646	49.326	408.175	344.415	240.319	214.817	1319.153	210.268	2092.089	92.919	13.965	250.207	1101.875	950.389	317.505	102.583	430.917	1742.917
K00010	534.133	36.776	1154.681	409.085	388.825	244.163	65.178	144.339	60.587	25.498	316.909	211.646	807.577	514.961	461.019	260.938	19.681	2178.692	331.85	74.985	466.743	197.33	429.54	175.914	264.689	523.927	2749.82	291.175	823.965	5.67	192.856	157.034	0	52.456	218.422	217.549	242.841	246.001	615.297	24.362	123.62	355.77	271.411	10.405	568.94	387.896	281.803	72.465	401.214	110.074	434.565	19.215	0	223.697	409.395	221.45	685.313	425.658	1080.587	422.248	908.845	1165.668	162.825	197.536	57.88	309.954	391.932	123.736	201.018	89.064	223.604	644.217	67.241	62.342	345.116	572.073	19.653	1308.17	9.21	131.912	70.623	2.32	198.411	1080.718	49.149	271.639	119.001	468.283	80.766
K00012	1131.269	1840.492	3246.115	1733.434	1631.31	5756.472	1675.106	9344.64	3857.361	2875.85	1130.359	2158.892	4608.747	3061.086	1739.297	853.411	4937.801	1020.289	1757.114	4233.965	1785.717	3002.672	1392.906	2618.967	3058.746	781.546	2957.142	4066.359	3181.84	838.798	3981.514	1661.142	5507.445	1937.386	2289.456	4798.7	1095.366	1902.274	599.895	4460.703	6618.126	2403.407	2186.805	410.659	2335.229	1869.098	7450.312	383.217	2380.177	887.032	1502.112	3330.772	3594.644	985.352	412.268	1380.788	5216.394	1952.532	3489.143	459.345	4208.91	1013.686	1686.868	766.918	866.992	5094.564	739.772	1638.179	1078.475	6076.068	4654.495	2056.856	2241.342	2510.876	1660.834	4867.591	110.217	5357.917	2877.8	2032.628	727.183	8545.856	2921.977	2002.798	1137.757	1618.744	1041.904	4812.018	3244.017
K00013	6400.039	4500.739	3701.644	4010.133	3406.452	6626.496	3586.03	7504.166	5042.203	4372.359	4440.835	4657.14	5170.595	5708.902	2667.184	1393.435	5282.849	1721.447	3807.361	4236.922	3725.042	3451.653	2992.317	3229.737	3708.9	1376.663	4993.921	4460.09	4346.669	1234.892	4805.533	4675.293	6054.424	2426.439	3060.933	5962.802	2882.775	4020.486	777.376	5445.703	6872.672	3990.579	4195.935	2227.377	2639.138	3814.176	7461.448	632.969	2945.719	1203.879	3947.841	4658.442	2892.811	1540.718	425.801	2052.813	6233.639	2892.784	5036.721	1105.944	4921.615	701.398	3015.053	1357.985	2136.6	5685.625	1220.863	2648.065	1464.383	6028.123	5320.742	2818.399	5187.023	2600.424	2342.996	4195.365	452.106	6168.024	5623.362	2553.485	1621.211	9035.701	5620.375	1913.086	1900.91	2409.241	2606.201	5630.147	3844.722
K00014	5950.452	2706.68	4372.087	2963.35	2519.313	6029.323	2850.668	2211.465	3333.097	4223.596	2920.611	3610.694	5843.073	3898.881	2559.457	971.157	5538.285	2084.965	2961.165	5097.702	3208.297	4084.469	2239.94	3446.648	2664.775	1195.789	5087.282	4648.34	4112.888	1012.871	4108.732	2198.957	5362.87	2644.524	3829.101	4974.154	1413.715	2407.69	661.629	2642.584	5572.924	2628.33	2925.538	1115.174	2166.158	1744.255	6383.48	620.667	3028.29	955.373	2999.202	4235.072	3881.555	1472.835	310.925	3609.774	5588.861	3765.569	4434.794	670.585	4666.943	686.199	2125.211	864.209	2252.017	4799.864	1183.943	2173.658	1757.482	5688.567	5842.389	2343.631	3894.832	2624.207	2023.909	5059.956	278.755	5983.566	2838.031	2533.783	1522.228	7977.419	3907.583	1817.181	2066.398	3227.195	1547.002	5811.095	4150.088
K00016	982.161	1524.89	2305.522	2924.392	1223.422	2529.543	1170.02	449.996	194.447	922.308	2546.825	1479.832	1418.274	3247.539	689.003	618.802	45.543	3681.557	1711.822	110.793	3868.484	525.965	1994.834	1292.673	1092.604	1134.803	6010.11	224.877	2052.358	937.792	174.832	2541.179	138.002	1412.631	605.571	1906.211	1434.485	3974.621	2055.494	293.251	955.532	1202.306	861.766	1143.336	2258.457	1332.416	397.376	228.699	1912.649	393.586	966.911	2924.513	190.207	835.823	647.327	3787.391	1718.538	132.6	2896.512	1084.335	2325.437	1893.841	335.184	419.267	274.194	237.042	962.067	567.237	407.585	147.921	1960.758	581.361	1127.84	403.789	924.914	706.725	473.771	2321.044	1160.547	369.032	757.098	288.205	445.156	1781.091	822.454	1401.441	1373.569	1129.982	118.284
K00018	3576.498	1377.451	3034.698	1893.463	1429.82	4055.227	1026.748	6645.364	3395.516	3285.124	1369.456	2428.561	3156.965	3141.694	1962.033	795.384	4816.009	277.833	2218.462	2967.77	3109.332	2747.746	1662.069	2610.312	2150.698	536.419	3880.416	4180.351	3137.338	518.649	4517.646	1731.774	4914.157	1262.525	2620.752	4701.963	1292.206	2597.768	536.415	4219.716	5608.241	2372.779	1622.434	225.941	1709.237	1345.328	6766.105	273.343	2616.264	500.345	1532.835	3199.363	3209.276	1239.907	350.507	935.617	5748.375	2358.436	3506.334	122.588	4620.952	652.69	1332.107	618.281	1277.409	4536.833	668.616	1282.007	585.193	5721.547	4227.663	1160.103	2208.657	1603.845	1162.201	3452.888	183.607	6025.416	2323.362	186.176	380.299	8713.45	2814.296	1314.74	371.887	2938.269	1221.956	4357.937	2025.27
K00019	0	1.608	0	0	0	1.608	0	0	9.646	0	0	0	0	0	0	8.039	0	76.718	3.053	0	0	0	0	0	0	1.608	0	0	3.215	16.077	0	0	0	14.469	1.608	0	0	0	0	0	16.077	0	0	0	0	0	0	0	0	0	0	0	0	8.039	0	25.723	0	184.487	0	0	0	0	0	0	0	0	0	30.547	0	0	0	0	0	0	0	0	3.215	0	0	0	4.823	0	0	0	11.254	0	0	0	0
K00020	0	47.758	45.42	184.074	50.93	34.53	2.336	0	27.51	45.77	129.33	104.871	66.025	1.376	14.286	35.252	53.983	567.106	6.997	33.276	36.302	28.366	22.703	31.322	13.507	49.518	188.234	0	503.07	64.937	2.786	12.85	0	39.103	0	6.935	53.723	43.675	2.336	0	97.403	13.87	21.429	4.673	156.579	11.682	0	4.958	399.816	112.891	98.906	122.083	31.891	17.857	13.288	1685.576	38.462	18.043	108.898	31.675	65.372	0	17.06	6.935	39.87	0	9.581	35.153	49.599	2.751	492.217	9.968	0	0	18.031	13.812	4.127	174.719	1.387	26.88	22.936	0	144.064	349.613	349.854	93.131	40.315	0	5.548
K00021	0	0	0	5.693	0	0	55.977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.653	0	0	0	0	0	0	0	0	0	48.054	0	0	392.485	0	0	17.831	0	157.581	0	0	0	47.185	0	0	0	0	0	0	0	3.328	19.861	0	0	0	0	10.436	0	0	0	0	0	0	0	0	0	0	82.336	0	43.623	0	0
K00024	5293.208	6879.797	7837.144	3383.819	7191.816	10150.017	5106.442	8788.459	14685.841	7711.232	2175.863	6335.755	6633.384	5797.333	5648.118	2444.757	12003.178	3553.292	5103.191	7944.142	2665.923	5427.045	3718.795	6727.459	6820.529	2480.089	8578.586	12979.052	7237.553	882.932	10562.663	4482.16	13562.142	3204.008	4924.181	10540.519	3477.119	2465.672	1826.194	10439.773	12157.444	6427.602	5783.019	405.06	6372.378	8012.406	16408.18	675.976	9072.242	2737.028	4146.864	11321.502	9643.996	2664.479	901.233	2331.369	12458.253	5462.855	8101.424	589.824	11275.642	2429.109	4663.736	2200.23	2560.784	13504.802	2636.272	4518.971	2024.428	14893.554	11702.883	6412.463	6632.969	7768.493	5278.05	9927.964	158.252	10958.532	10724.893	3508.193	423.599	15708.538	9751.536	8178.082	2344.557	3068.977	3187.018	12734.379	8276.921
K00026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K00027	1704.285	1608.232	1129.715	1325.799	983.896	1867.715	1650.51	339.592	307.503	1274.769	960.116	2037.998	3137.503	2074.245	1027.643	283.541	87.86	1448.239	1239.424	2797.496	2395.158	1384.268	916.58	1028.098	1162.385	724.381	946.381	185.67	1363.532	637.711	1152.227	1228.554	645.384	2810.999	926.312	1422.073	338.858	2323.492	327.056	388.604	1243.153	850.662	1169.141	931.744	491.235	238.281	100.242	275.458	818.007	453.191	1134.408	267.496	245.784	495.0	136.743	1033.711	1417.136	1235.522	1385.139	354.581	1030.802	7.547	680.604	168.783	918.681	288.177	266.557	997.111	1088.627	403.446	1453.262	946.352	2428.537	1105.752	443.069	1189.444	179.622	317.604	451.09	2178.322	969.581	34.197	1110.842	169.066	1396.496	329.162	870.446	1577.432	2201.756
K00029	60.217	423.823	109.88	148.211	40.973	303.872	313.625	0	86.969	231.382	349.979	216.319	166.467	29.487	343.169	20.281	10.255	847.934	44.02	115.737	200.148	433.758	202.342	133.257	416.188	113.365	0	133.312	257.692	14.443	116.559	203.743	0	187.554	72.414	176.695	321.993	202.278	47.663	4.338	186.889	365.446	59.982	9.462	366.086	110.408	670.568	17.668	580.488	269.182	220.519	53.427	644.67	353.234	6.065	509.573	31.629	301.453	2.664	54.989	84.51	10.65	230.922	334.611	64.769	452.857	180.444	153.047	273.735	273.38	102.823	377.629	106.608	1100.702	647.354	667.328	28.154	53.49	199.892	58.707	115.335	4.44	113.928	106.671	176.625	56.753	187.544	83.077	133.184
K00030	447.816	0	1066.902	255.981	384.727	124.424	0	0	0	0	0	0	0	438.353	244.371	205.51	0	1591.365	239.885	0	412.449	5.336	358.526	28.405	0	342.79	2600.39	17.076	628.151	0	0	6.403	0	0	121.035	0	0	0	746.899	103.826	0	0	249.169	0	494.323	4.269	0	30.496	411.105	158.015	17.975	1341.13	0	136.279	294.972	0	750.053	32.83	1050.697	407.647	870.123	1035.013	18.662	0	0	104.544	325.492	4.222	0	0	508.699	317.434	0	0	38.178	190.192	0	1162.178	0	90.588	0	0	108.191	978.013	0	258.386	40.001	360.766	0
K00031	5434.608	2974.189	2952.434	2664.215	3228.063	5896.06	2309.916	435.804	4578.487	2221.325	2985.196	3173.612	3375.243	2116.17	1539.068	943.579	4139.595	1686.145	2998.561	1761.158	2393.872	1866.634	1610.995	2285.157	2790.593	1188.984	4400.181	4141.095	2641.375	499.698	3710.147	2315.573	4866.145	5571.839	2203.184	4954.599	2202.692	2955.214	586.553	2668.682	4148.838	3012.346	4498.614	1048.284	1633.218	2985.139	4763.565	647.538	1507.905	652.478	2826.751	3933.94	2428.615	674.256	138.866	1596.88	6271.607	2357.668	3783.374	766.255	4540.774	366.032	2544.873	654.329	2187.065	3995.971	960.851	2011.228	1454.355	5130.645	4652.456	3366.816	3399.86	2091.524	1469.676	2358.595	154.65	3813.803	4343.325	1101.662	1061.526	6858.795	4861.619	1118.78	1453.67	1302.629	1497.138	4326.284	5918.844
K00033	1221.201	847.128	2282.658	535.8	1374.385	2095.888	930.518	4882.907	2646.735	1496.331	1205.529	1434.441	2793.376	1572.467	662.459	180.445	3357.196	395.46	1238.109	1675.921	788.677	1104.11	684.539	1559.333	849.297	505.63	1850.183	3349.657	1599.677	399.705	3413.276	360.389	3044.555	403.228	1742.429	3433.295	1578.637	493.134	249.551	3286.604	3634.462	1515.57	932.558	89.223	1915.528	1437.117	3986.654	117.968	1149.262	255.858	618.524	2085.925	1492.764	315.753	179.227	2690.794	4935.735	1589.246	2477.639	210.865	3824.926	327.284	896.376	229.565	589.937	2315.462	445.048	904.43	244.796	3940.117	2919.731	401.547	1327.608	691.855	891.332	1164.977	62.445	2710.149	1670.437	116.167	148.658	6246.049	1825.26	584.426	722.195	544.534	578.406	2966.74	1297.392
K00034	0	0	0	0	1.541	0	0	0	0	0	0	0	0	0	17.268	0	0	0	0	0	0	12.559	0	34.072	0	3.14	12.559	14.119	0	0	0	9.419	0	0	0	0	0	3.082	0	34.525	0	0	18.772	0	16.949	17.21	0	0	31.056	0	0	0	0	0	0	0	0	0	0	0	3.14	0	0	0	0	0	0	0	0	0	31.397	0	0	0	34.363	0	0	12.53	0	0	0	0	0	0	0	0	0	0	0
K00036	1458.37	1331.456	2882.201	653.321	1508.126	2805.431	1094.072	6415.6	3419.467	2683.592	1827.682	1823.965	3343.928	2217.096	1042.117	484.609	4665.948	1575.757	1411.406	2992.406	973.576	1930.643	962.634	1988.599	1312.675	659.65	2116.771	4029.536	2428.892	495.816	4182.294	742.857	5144.963	1948.662	2186.375	4034.58	1288.085	903.531	315.105	4038.936	5362.329	1977.891	1468.751	185.187	1707.9	1420.66	5566.106	159.018	1577.885	438.718	835.944	2898.017	3272.884	640.573	266.176	1000.485	5256.824	2311.17	2988.06	236.707	4223.758	452.232	1393.506	461.0	689.226	3741.732	431.913	1162.183	864.916	5273.764	4661.468	1360.875	1896.682	1563.368	904.979	2498.25	110.6	4090.107	2267.928	1876.807	172.521	7916.583	2198.434	1068.546	1216.759	1612.809	684.23	3973.635	3002.193
K00040	2751.241	1285.935	831.281	1839.154	1803.251	2321.742	971.463	1.52	141.444	668.193	1740.572	1681.668	3050.584	3207.034	1037.517	484.55	24.344	789.783	984.346	1701.498	1761.44	925.432	1065.179	377.346	1401.454	907.636	2522.899	59.832	1167.118	434.523	355.007	1279.432	371.01	1102.5	662.623	1407.637	576.15	2571.741	436.721	69.978	315.203	1075.652	2665.5	1755.002	209.035	15.404	1.524	147.174	266.47	103.741	916.133	7.151	611.515	327.675	33.418	543.115	240.514	354.929	943.311	486.724	599.491	0	846.094	698.069	910.271	463.585	530.687	999.541	876.976	117.08	1237.472	540.014	1318.563	964.07	308.977	1328.948	72.156	834.136	1080.694	1082.871	432.245	44.143	1486.889	390.13	914.736	608.615	837.482	1013.799	2018.338
K00041	4281.502	2257.405	3203.94	2557.948	3336.438	3924.576	2057.834	1581.76	3118.772	3363.693	2371.914	3417.819	4906.313	4180.033	2154.994	925.296	4671.641	1303.768	2419.291	5517.471	1951.017	2795.747	1769.993	2311.123	3499.023	1328.79	4438.968	3913.481	3499.797	861.021	2979.129	2269.349	5154.648	2404.15	2536.033	5004.605	1411.901	2431.284	662.091	2123.201	4771.997	3017.861	3861.824	1149.012	1625.58	1583.68	5454.053	257.086	1586.081	491.316	1798.928	2207.199	3980.148	791.614	247.09	1330.836	4482.411	2399.404	3786.793	653.98	3750.882	436.435	2659.28	972.556	1663.148	4344.759	955.232	2150.666	1577.795	5334.22	4415.798	2185.255	3485.6	2013.553	1401.552	4353.013	159.276	4361.48	2094.823	2307.482	569.827	7226.373	3382.665	1589.707	1686.354	2072.592	1520.45	5130.774	4525.532
K00042	933.372	585.46	651.014	212.096	123.697	699.614	852.47	21.759	170.788	408.664	598.791	518.289	411.154	21.817	32.979	194.582	8.033	1586.221	257.687	1104.379	411.287	402.658	67.97	430.108	137.731	389.729	198.947	2.717	452.461	263.709	251.672	544.217	368.969	3328.405	195.509	85.984	56.08	250.076	13.629	92.585	814.076	180.538	506.498	476.104	30.192	2.74	25.938	32.709	160.18	124.902	217.195	15.001	5.457	197.402	2.424	483.88	1.359	732.867	38.312	258.17	147.926	0	65.723	16.506	66.355	0	12.301	161.336	639.77	42.049	1378.349	671.09	844.99	404.053	107.864	84.474	81.429	78.408	0	3854.467	411.302	17.685	257.178	13.755	1708.133	91.454	28.577	362.676	3336.561
K00045	104.713	126.584	376.642	98.779	58.717	568.894	74.818	0	284.05	956.05	77.335	154.871	554.556	811.587	369.296	99.438	1541.459	62.181	42.453	1157.27	110.481	364.854	119.793	156.382	168.318	64.63	66.312	586.265	278.687	22.898	277.408	233.138	1108.736	31.357	137.029	191.288	87.659	141.081	16.965	276.322	1244.153	99.543	277.807	46.779	312.478	67.234	1660.677	17.036	150.707	73.216	12.747	188.003	149.732	76.645	62.181	88.586	216.896	90.155	404.945	8.518	162.55	29.758	480.764	138.612	24.702	861.263	63.032	7.411	34.915	958.29	746.879	27.207	666.47	184.768	35.775	1005.308	5.111	1334.624	144.569	13.629	7.666	124.153	212.84	536.008	43.321	45.997	45.145	566.947	26.316
K00046	11258.078	5967.483	4535.282	4382.834	8028.514	8398.424	3738.673	2261.955	9090.184	7522.79	3798.54	5506.812	9936.88	5678.852	4896.172	1979.898	8296.477	933.455	4269.309	10454.669	2951.602	4283.851	3621.227	4001.199	8357.81	2081.972	9591.519	8221.372	6685.407	1467.817	6855.427	5434.64	9986.025	1670.006	4088.826	9091.098	3002.873	3589.129	1076.723	4383.604	6952.857	5872.304	8598.66	2133.586	2848.321	3346.083	7635.784	529.902	6714.174	804.658	4526.145	5891.493	5368.306	1584.798	422.203	1899.704	8011.859	4035.493	7225.009	1185.811	7550.554	688.002	3819.162	1643.945	3215.51	7007.442	1973.586	5200.992	1837.083	8895.939	8246.379	3912.68	6716.492	4114.571	1777.291	7064.494	246.614	9137.414	5003.041	1223.787	1286.703	10260.982	7321.268	6449.958	2095.14	3730.708	3438.289	10121.147	6689.694
K00048	3969.86	3745.44	2627.705	4057.994	4444.025	4801.72	2292.312	2151.25	942.486	3307.351	3525.059	3263.518	3929.717	5679.613	7624.174	3614.581	1692.675	3331.698	2834.141	3147.026	5138.899	3248.659	9530.504	1015.373	4813.722	2961.305	6232.161	1494.609	5048.462	986.602	3529.195	4897.393	2675.28	3268.767	5670.107	4698.856	1172.51	4982.885	2407.549	1277.531	4903.759	2381.341	4659.433	2198.458	1555.039	3497.258	2889.603	575.75	1914.636	842.443	2465.123	2690.806	2911.944	1317.602	2399.285	1415.19	2888.71	2752.547	3592.829	1411.849	2079.142	3948.111	6978.375	1369.226	3541.522	2380.54	1562.603	5796.576	2549.412	2231.015	3249.419	2451.677	4449.228	5247.34	1178.202	6093.457	583.837	4207.594	4340.127	3207.044	1821.228	2272.731	2485.047	6447.521	2707.036	4267.448	4035.429	2868.225	3897.247
K00050	3581.933	790.516	264.883	925.445	728.745	771.873	1229.926	0	24.821	783.062	820.719	788.459	1828.695	1338.064	878.031	166.627	0	54.094	590.926	2282.459	847.249	486.612	361.232	101.587	267.691	190.297	2583.59	43.898	706.192	450.744	88.15	923.518	305.816	362.587	514.616	638.691	270.911	449.998	118.389	149.838	0	258.831	730.066	698.851	54.775	25.759	0	69.783	155.301	239.627	919.382	1.84	150.463	212.877	16.559	333.79	248.117	281.167	521.735	201.665	231.438	0	406.682	227.976	618.59	361.223	304.382	452.648	328.839	250.131	81.749	81.049	1271.385	501.729	170.589	896.695	4.497	126.776	102.872	183.239	447.392	0	651.661	401.536	302.813	675.968	265.697	983.735	178.328
